"subject" "activity" "variable" "mean" "sd"
"6271" 16 "walkingUpstairs" "tBodyAccMeanX" 0.255986102627451 0.0674747086852414
"6272" 16 "walkingUpstairs" "tBodyAccMeanY" -0.0143654945011765 0.0319015923235136
"6273" 16 "walkingUpstairs" "tBodyAccMeanZ" -0.124074517745098 0.0547482601941782
"6274" 16 "walkingUpstairs" "tBodyAccStdX" -0.397083831568627 0.0480310184281802
"6275" 16 "walkingUpstairs" "tBodyAccStdY" -0.163732745078431 0.0631982576583832
"6276" 16 "walkingUpstairs" "tBodyAccStdZ" -0.129283825721569 0.103606323570365
"6277" 16 "walkingUpstairs" "tGravityAccMeanX" 0.826874282745098 0.0260558198027221
"6278" 16 "walkingUpstairs" "tGravityAccMeanY" -0.0805926025490196 0.232952059698185
"6279" 16 "walkingUpstairs" "tGravityAccMeanZ" -0.379059698039216 0.0304082644694541
"6280" 16 "walkingUpstairs" "tGravityAccStdX" -0.948413552745098 0.0464841478535812
"6281" 16 "walkingUpstairs" "tGravityAccStdY" -0.933657461176471 0.0490413670468204
"6282" 16 "walkingUpstairs" "tGravityAccStdZ" -0.907649558823529 0.0875304359137952
"6283" 16 "walkingUpstairs" "tBodyAccJerkMeanX" 0.0762526677 0.157082194129209
"6284" 16 "walkingUpstairs" "tBodyAccJerkMeanY" 0.0173729333352941 0.137842373792193
"6285" 16 "walkingUpstairs" "tBodyAccJerkMeanZ" 0.0380533591627451 0.194636822913706
"6286" 16 "walkingUpstairs" "tBodyAccJerkStdX" -0.521089140196078 0.0603762832347784
"6287" 16 "walkingUpstairs" "tBodyAccJerkStdY" -0.425625937254902 0.0849905313803068
"6288" 16 "walkingUpstairs" "tBodyAccJerkStdZ" -0.593411129607843 0.0750308048200118
"6289" 16 "walkingUpstairs" "tBodyGyroMeanX" 0.0718408878078431 0.291359558445261
"6290" 16 "walkingUpstairs" "tBodyGyroMeanY" -0.0486136789705882 0.190235624904317
"6291" 16 "walkingUpstairs" "tBodyGyroMeanZ" -0.00779288021764706 0.297942830361596
"6292" 16 "walkingUpstairs" "tBodyGyroStdX" -0.508087166666667 0.133870461551403
"6293" 16 "walkingUpstairs" "tBodyGyroStdY" -0.58638289372549 0.123386616545409
"6294" 16 "walkingUpstairs" "tBodyGyroStdZ" -0.365025170078431 0.13493949804395
"6295" 16 "walkingUpstairs" "tBodyGyroJerkMeanX" -0.140908293613922 0.114186014511541
"6296" 16 "walkingUpstairs" "tBodyGyroJerkMeanY" -0.0296211298558824 0.0889773020058297
"6297" 16 "walkingUpstairs" "tBodyGyroJerkMeanZ" -0.035416300054902 0.113066912541532
"6298" 16 "walkingUpstairs" "tBodyGyroJerkStdX" -0.707264168627451 0.0284448577485007
"6299" 16 "walkingUpstairs" "tBodyGyroJerkStdY" -0.77471906627451 0.0408504677777613
"6300" 16 "walkingUpstairs" "tBodyGyroJerkStdZ" -0.717101021960784 0.0529456640933614
"6301" 16 "walkingUpstairs" "tBodyAccMagMean" -0.233990331568627 0.0524983088586007
"6302" 16 "walkingUpstairs" "tBodyAccMagStd" -0.334795080196078 0.0697883579114576
"6303" 16 "walkingUpstairs" "tGravityAccMagMean" -0.233990331568627 0.0524983088586007
"6304" 16 "walkingUpstairs" "tGravityAccMagStd" -0.334795080196078 0.0697883579114576
"6305" 16 "walkingUpstairs" "tBodyAccJerkMagMean" -0.48321905 0.0516164002227895
"6306" 16 "walkingUpstairs" "tBodyAccJerkMagStd" -0.493067129607843 0.060979214210943
"6307" 16 "walkingUpstairs" "tBodyGyroMagMean" -0.308260568039216 0.0890960299766369
"6308" 16 "walkingUpstairs" "tBodyGyroMagStd" -0.518189646470588 0.13212885896561
"6309" 16 "walkingUpstairs" "tBodyGyroJerkMagMean" -0.737705162156863 0.0356651177358063
"6310" 16 "walkingUpstairs" "tBodyGyroJerkMagStd" -0.797293228431373 0.0384980058461166
"6311" 16 "walkingUpstairs" "fBodyAccMeanX" -0.474984014705882 0.0654356341679938
"6312" 16 "walkingUpstairs" "fBodyAccMeanY" -0.268063812745098 0.0879957959185944
"6313" 16 "walkingUpstairs" "fBodyAccMeanZ" -0.335853041176471 0.125428373024846
"6314" 16 "walkingUpstairs" "fBodyAccStdX" -0.369636140980392 0.0504523261581723
"6315" 16 "walkingUpstairs" "fBodyAccStdY" -0.166324239117647 0.0637379949905403
"6316" 16 "walkingUpstairs" "fBodyAccStdZ" -0.094561233145098 0.0933980566860315
"6317" 16 "walkingUpstairs" "fBodyAccJerkMeanX" -0.546088862941176 0.0642995904253229
"6318" 16 "walkingUpstairs" "fBodyAccJerkMeanY" -0.468605205294118 0.0802312445587171
"6319" 16 "walkingUpstairs" "fBodyAccJerkMeanZ" -0.565220840588235 0.0942583687163325
"6320" 16 "walkingUpstairs" "fBodyAccJerkStdX" -0.538073090196078 0.0587519609956821
"6321" 16 "walkingUpstairs" "fBodyAccJerkStdY" -0.417127012352941 0.0908951065876605
"6322" 16 "walkingUpstairs" "fBodyAccJerkStdZ" -0.620123586470588 0.0596442565923799
"6323" 16 "walkingUpstairs" "fBodyGyroMeanX" -0.53239971627451 0.0860207592761355
"6324" 16 "walkingUpstairs" "fBodyGyroMeanY" -0.642018064117647 0.0825302568102495
"6325" 16 "walkingUpstairs" "fBodyGyroMeanZ" -0.492427493529412 0.0938618308952807
"6326" 16 "walkingUpstairs" "fBodyGyroStdX" -0.509896031372549 0.145952566054838
"6327" 16 "walkingUpstairs" "fBodyGyroStdY" -0.559600598431373 0.146234285387296
"6328" 16 "walkingUpstairs" "fBodyGyroStdZ" -0.387309489901961 0.137598037538735
"6329" 16 "walkingUpstairs" "fBodyAccMagMean" -0.370649738235294 0.0771022824893033
"6330" 16 "walkingUpstairs" "fBodyAccMagStd" -0.418924256078431 0.0596386236168191
"6331" 16 "walkingUpstairs" "fBodyBodyAccJerkMagMean" -0.475597717843137 0.062398633009387
"6332" 16 "walkingUpstairs" "fBodyBodyAccJerkMagStd" -0.51993124 0.0697358028487593
"6333" 16 "walkingUpstairs" "fBodyBodyGyroMagMean" -0.630546675490196 0.0651988532483096
"6334" 16 "walkingUpstairs" "fBodyBodyGyroMagStd" -0.532486721568627 0.151482734955621
"6335" 16 "walkingUpstairs" "fBodyBodyGyroJerkMagMean" -0.787833632352941 0.0377503231736945
"6336" 16 "walkingUpstairs" "fBodyBodyGyroJerkMagStd" -0.825314327058824 0.0398540983532245
"6337" 17 "laying" "tBodyAccMeanX" 0.269780085577465 0.0407116937287411
"6338" 17 "laying" "tBodyAccMeanY" -0.0168462006729577 0.0195484732168225
"6339" 17 "laying" "tBodyAccMeanZ" -0.107006279704225 0.0233151357032448
"6340" 17 "laying" "tBodyAccStdX" -0.972960567323944 0.0540355719064742
"6341" 17 "laying" "tBodyAccStdY" -0.944792875211268 0.0977369886174975
"6342" 17 "laying" "tBodyAccStdZ" -0.953476700140845 0.0586384811172708
"6343" 17 "laying" "tGravityAccMeanX" -0.19913309 0.023647854617546
"6344" 17 "laying" "tGravityAccMeanY" 0.658792072253521 0.119481462958829
"6345" 17 "laying" "tGravityAccMeanZ" 0.722657502112676 0.116210825817112
"6346" 17 "laying" "tGravityAccStdX" -0.961063222394366 0.0865860991904545
"6347" 17 "laying" "tGravityAccStdY" -0.961466681267606 0.0783368885887084
"6348" 17 "laying" "tGravityAccStdZ" -0.957164565211268 0.0441015678174764
"6349" 17 "laying" "tBodyAccJerkMeanX" 0.077908974656338 0.0358036727268831
"6350" 17 "laying" "tBodyAccJerkMeanY" 0.00706867100408451 0.054979650784698
"6351" 17 "laying" "tBodyAccJerkMeanZ" -0.000143542544507042 0.0313318135748418
"6352" 17 "laying" "tBodyAccJerkStdX" -0.981489017183099 0.025709445211828
"6353" 17 "laying" "tBodyAccJerkStdY" -0.976960542816901 0.0340516064579288
"6354" 17 "laying" "tBodyAccJerkStdZ" -0.98281300056338 0.0196341044099992
"6355" 17 "laying" "tBodyGyroMeanX" -0.0234756467113239 0.0249001927198713
"6356" 17 "laying" "tBodyGyroMeanY" -0.0944580192535211 0.0745905984901315
"6357" 17 "laying" "tBodyGyroMeanZ" 0.111440490309859 0.093927407774512
"6358" 17 "laying" "tBodyGyroStdX" -0.975893061830986 0.0355718980525156
"6359" 17 "laying" "tBodyGyroStdY" -0.971484336197183 0.0496969052892776
"6360" 17 "laying" "tBodyGyroStdZ" -0.976200771267606 0.0432255149430972
"6361" 17 "laying" "tBodyGyroJerkMeanX" -0.102049763957746 0.0177380411478406
"6362" 17 "laying" "tBodyGyroJerkMeanY" -0.0361961143943662 0.0200227830976165
"6363" 17 "laying" "tBodyGyroJerkMeanZ" -0.0604927046338028 0.0206507781967419
"6364" 17 "laying" "tBodyGyroJerkStdX" -0.980792372112676 0.0311194493716929
"6365" 17 "laying" "tBodyGyroJerkStdY" -0.983135596619718 0.0270753484343726
"6366" 17 "laying" "tBodyGyroJerkStdZ" -0.988221713380282 0.0244952891483283
"6367" 17 "laying" "tBodyAccMagMean" -0.953021411126761 0.0607621802154444
"6368" 17 "laying" "tBodyAccMagStd" -0.948257993521127 0.0969066578484633
"6369" 17 "laying" "tGravityAccMagMean" -0.953021411126761 0.0607621802154444
"6370" 17 "laying" "tGravityAccMagStd" -0.948257993521127 0.0969066578484633
"6371" 17 "laying" "tBodyAccJerkMagMean" -0.981607627887324 0.0260516628624663
"6372" 17 "laying" "tBodyAccJerkMagStd" -0.980126745352113 0.0309819697784083
"6373" 17 "laying" "tBodyGyroMagMean" -0.960733121690141 0.067598354044331
"6374" 17 "laying" "tBodyGyroMagStd" -0.959325498732394 0.0660797669337151
"6375" 17 "laying" "tBodyGyroJerkMagMean" -0.985542411126761 0.0251399090875371
"6376" 17 "laying" "tBodyGyroJerkMagStd" -0.982038121126761 0.0309691436314026
"6377" 17 "laying" "fBodyAccMeanX" -0.974359280140845 0.049240153887755
"6378" 17 "laying" "fBodyAccMeanY" -0.954648102253521 0.0801079984858212
"6379" 17 "laying" "fBodyAccMeanZ" -0.965406091549296 0.0412947901235307
"6380" 17 "laying" "fBodyAccStdX" -0.972438525352113 0.0559333836599933
"6381" 17 "laying" "fBodyAccStdY" -0.942791615915493 0.10004216887598
"6382" 17 "laying" "fBodyAccStdZ" -0.950116956478873 0.0627968051355353
"6383" 17 "laying" "fBodyAccJerkMeanX" -0.98147206915493 0.0265008020341031
"6384" 17 "laying" "fBodyAccJerkMeanY" -0.977212387746479 0.0338862804437276
"6385" 17 "laying" "fBodyAccJerkMeanZ" -0.98038005915493 0.0224190820593831
"6386" 17 "laying" "fBodyAccJerkStdX" -0.983213244366197 0.0224138025869189
"6387" 17 "laying" "fBodyAccJerkStdY" -0.978343915774648 0.0318468521600741
"6388" 17 "laying" "fBodyAccJerkStdZ" -0.983854158873239 0.0169128344969934
"6389" 17 "laying" "fBodyGyroMeanX" -0.971949211126761 0.043514097323187
"6390" 17 "laying" "fBodyGyroMeanY" -0.973669098591549 0.0460764691117601
"6391" 17 "laying" "fBodyGyroMeanZ" -0.976164852112676 0.0449335465666946
"6392" 17 "laying" "fBodyGyroStdX" -0.977203498309859 0.0331161425630638
"6393" 17 "laying" "fBodyGyroStdY" -0.970627806901408 0.0516691247922721
"6394" 17 "laying" "fBodyGyroStdZ" -0.978357126056338 0.0387868557590379
"6395" 17 "laying" "fBodyAccMagMean" -0.961046326338028 0.0824655013970728
"6396" 17 "laying" "fBodyAccMagStd" -0.949042531690141 0.0892060568102195
"6397" 17 "laying" "fBodyBodyAccJerkMagMean" -0.979687318732394 0.0309441945047576
"6398" 17 "laying" "fBodyBodyAccJerkMagStd" -0.979657231408451 0.0311728729890357
"6399" 17 "laying" "fBodyBodyGyroMagMean" -0.969014444788732 0.0539954804413786
"6400" 17 "laying" "fBodyBodyGyroMagStd" -0.96002383915493 0.0627570024459124
"6401" 17 "laying" "fBodyBodyGyroJerkMagMean" -0.982765526478873 0.0300609261895002
"6402" 17 "laying" "fBodyBodyGyroJerkMagStd" -0.981983437605634 0.030061377574197
"6403" 17 "sitting" "tBodyAccMeanX" 0.2773570196875 0.011718481374059
"6404" 17 "sitting" "tBodyAccMeanY" -0.014156274084375 0.0272778517173823
"6405" 17 "sitting" "tBodyAccMeanZ" -0.11362408509375 0.020419017695349
"6406" 17 "sitting" "tBodyAccStdX" -0.9944439053125 0.0106528045679691
"6407" 17 "sitting" "tBodyAccStdY" -0.96185862984375 0.0735869740603398
"6408" 17 "sitting" "tBodyAccStdZ" -0.96572919578125 0.0646896920432567
"6409" 17 "sitting" "tGravityAccMeanX" 0.94488374765625 0.0340129475666049
"6410" 17 "sitting" "tGravityAccMeanY" -0.002814673171875 0.083196362980512
"6411" 17 "sitting" "tGravityAccMeanZ" -0.135803881679687 0.141817314533398
"6412" 17 "sitting" "tGravityAccStdX" -0.99019661703125 0.0216000998538136
"6413" 17 "sitting" "tGravityAccStdY" -0.9667201059375 0.0676264910276479
"6414" 17 "sitting" "tGravityAccStdZ" -0.9566106440625 0.0821511665950668
"6415" 17 "sitting" "tBodyAccJerkMeanX" 0.075070986171875 0.00809386848126975
"6416" 17 "sitting" "tBodyAccJerkMeanY" 0.0056097104915625 0.0395949056773493
"6417" 17 "sitting" "tBodyAccJerkMeanZ" -0.0015544841534375 0.0434141391210878
"6418" 17 "sitting" "tBodyAccJerkStdX" -0.99434060296875 0.00782752970070089
"6419" 17 "sitting" "tBodyAccJerkStdY" -0.98863700234375 0.0112571958272761
"6420" 17 "sitting" "tBodyAccJerkStdZ" -0.990529261875 0.00660298782578895
"6421" 17 "sitting" "tBodyGyroMeanX" -0.042549159015625 0.0492569441144381
"6422" 17 "sitting" "tBodyGyroMeanY" -0.0669245931234375 0.052970508613193
"6423" 17 "sitting" "tBodyGyroMeanZ" 0.0860053803375 0.0856341279296258
"6424" 17 "sitting" "tBodyGyroStdX" -0.98963832578125 0.0180464770953355
"6425" 17 "sitting" "tBodyGyroStdY" -0.98612868078125 0.0164785567243569
"6426" 17 "sitting" "tBodyGyroStdZ" -0.9797052259375 0.02961698055709
"6427" 17 "sitting" "tBodyGyroJerkMeanX" -0.094247696875 0.0118944803813489
"6428" 17 "sitting" "tBodyGyroJerkMeanY" -0.0411134199378125 0.0109190222138905
"6429" 17 "sitting" "tBodyGyroJerkMeanZ" -0.051090324421875 0.0186474178351602
"6430" 17 "sitting" "tBodyGyroJerkStdX" -0.9952559371875 0.00703787615151104
"6431" 17 "sitting" "tBodyGyroJerkStdY" -0.9949818809375 0.00875542592966534
"6432" 17 "sitting" "tBodyGyroJerkStdZ" -0.9938412575 0.00869008938063338
"6433" 17 "sitting" "tBodyAccMagMean" -0.97274734640625 0.0500722825263096
"6434" 17 "sitting" "tBodyAccMagStd" -0.96506519109375 0.0735921080365722
"6435" 17 "sitting" "tGravityAccMagMean" -0.97274734640625 0.0500722825263096
"6436" 17 "sitting" "tGravityAccMagStd" -0.96506519109375 0.0735921080365722
"6437" 17 "sitting" "tBodyAccJerkMagMean" -0.99281471515625 0.00646738675306376
"6438" 17 "sitting" "tBodyAccJerkMagStd" -0.99144649921875 0.0129897623166532
"6439" 17 "sitting" "tBodyGyroMagMean" -0.967177744375 0.0648393346395334
"6440" 17 "sitting" "tBodyGyroMagStd" -0.97541025484375 0.0383245432259247
"6441" 17 "sitting" "tBodyGyroJerkMagMean" -0.996334795 0.00556635462588869
"6442" 17 "sitting" "tBodyGyroJerkMagStd" -0.994446755625 0.0121734320052567
"6443" 17 "sitting" "fBodyAccMeanX" -0.9939693815625 0.0105874047091386
"6444" 17 "sitting" "fBodyAccMeanY" -0.96992798921875 0.0525110473910951
"6445" 17 "sitting" "fBodyAccMeanZ" -0.97484160453125 0.0436968152566475
"6446" 17 "sitting" "fBodyAccStdX" -0.99465731359375 0.0107585642637514
"6447" 17 "sitting" "fBodyAccStdY" -0.959789141875 0.0783696323155297
"6448" 17 "sitting" "fBodyAccStdZ" -0.96292107328125 0.0698409468777771
"6449" 17 "sitting" "fBodyAccJerkMeanX" -0.99454262109375 0.0072061487485031
"6450" 17 "sitting" "fBodyAccJerkMeanY" -0.9883274196875 0.0120788757891432
"6451" 17 "sitting" "fBodyAccJerkMeanZ" -0.9888280653125 0.00762268161668553
"6452" 17 "sitting" "fBodyAccJerkStdX" -0.9946131621875 0.00783409336529405
"6453" 17 "sitting" "fBodyAccJerkStdY" -0.98991581109375 0.00936063466550146
"6454" 17 "sitting" "fBodyAccJerkStdZ" -0.99081824828125 0.00572791031018128
"6455" 17 "sitting" "fBodyGyroMeanX" -0.98841106765625 0.0193671882731108
"6456" 17 "sitting" "fBodyGyroMeanY" -0.98879397953125 0.0145106995406011
"6457" 17 "sitting" "fBodyGyroMeanZ" -0.98161709828125 0.025932067154713
"6458" 17 "sitting" "fBodyGyroStdX" -0.99004126046875 0.0175593631570398
"6459" 17 "sitting" "fBodyGyroStdY" -0.984813098125 0.017670073969639
"6460" 17 "sitting" "fBodyGyroStdZ" -0.9809696453125 0.0282052569611025
"6461" 17 "sitting" "fBodyAccMagMean" -0.973626755 0.0545832728883481
"6462" 17 "sitting" "fBodyAccMagStd" -0.9653996796875 0.0711103792879759
"6463" 17 "sitting" "fBodyBodyAccJerkMagMean" -0.99142725046875 0.0113450694557857
"6464" 17 "sitting" "fBodyBodyAccJerkMagStd" -0.99031962640625 0.015163585796639
"6465" 17 "sitting" "fBodyBodyGyroMagMean" -0.98336929234375 0.0257167495488131
"6466" 17 "sitting" "fBodyBodyGyroMagStd" -0.97471085296875 0.0392956590600675
"6467" 17 "sitting" "fBodyBodyGyroJerkMagMean" -0.995204564375 0.0096605916251994
"6468" 17 "sitting" "fBodyBodyGyroJerkMagStd" -0.99362452375 0.014196817828935
"6469" 17 "standing" "tBodyAccMeanX" 0.277942503333333 0.0208125996456809
"6470" 17 "standing" "tBodyAccMeanY" -0.0174120064169231 0.012810520706919
"6471" 17 "standing" "tBodyAccMeanZ" -0.111432145565 0.0187914172315947
"6472" 17 "standing" "tBodyAccStdX" -0.991163919871795 0.0212510688977243
"6473" 17 "standing" "tBodyAccStdY" -0.968176663717949 0.0600804436718402
"6474" 17 "standing" "tBodyAccStdZ" -0.970462679230769 0.0540713426215366
"6475" 17 "standing" "tGravityAccMeanX" 0.904678547435897 0.0215761035072255
"6476" 17 "standing" "tGravityAccMeanY" -0.257486817948718 0.0653878900838296
"6477" 17 "standing" "tGravityAccMeanZ" -0.202687757012821 0.119985571122996
"6478" 17 "standing" "tGravityAccStdX" -0.985751365769231 0.0429743878326137
"6479" 17 "standing" "tGravityAccStdY" -0.975810476025641 0.0538274231883344
"6480" 17 "standing" "tGravityAccStdZ" -0.969171762179487 0.0620864601648745
"6481" 17 "standing" "tBodyAccJerkMeanX" 0.0740864955641026 0.0139975075053486
"6482" 17 "standing" "tBodyAccJerkMeanY" 0.00657853452564103 0.0316623698577324
"6483" 17 "standing" "tBodyAccJerkMeanZ" -0.00403599594166667 0.0318839958901765
"6484" 17 "standing" "tBodyAccJerkStdX" -0.992094005512821 0.0142388102600535
"6485" 17 "standing" "tBodyAccJerkStdY" -0.98666125974359 0.016012887916816
"6486" 17 "standing" "tBodyAccJerkStdZ" -0.991217027307692 0.00616445705158685
"6487" 17 "standing" "tBodyGyroMeanX" -0.0269576937130769 0.0122755166373686
"6488" 17 "standing" "tBodyGyroMeanY" -0.0770632126371795 0.0336753157404599
"6489" 17 "standing" "tBodyGyroMeanZ" 0.0880561869358974 0.0191339514946247
"6490" 17 "standing" "tBodyGyroStdX" -0.981373082948718 0.0268334768005037
"6491" 17 "standing" "tBodyGyroStdY" -0.985121164615385 0.0217726651652292
"6492" 17 "standing" "tBodyGyroStdZ" -0.985538363333333 0.0164096072575713
"6493" 17 "standing" "tBodyGyroJerkMeanX" -0.101289168653846 0.0107758300940004
"6494" 17 "standing" "tBodyGyroJerkMeanY" -0.0404518753974359 0.00832856408080828
"6495" 17 "standing" "tBodyGyroJerkMeanZ" -0.0546331330897436 0.00857624114284934
"6496" 17 "standing" "tBodyGyroJerkStdX" -0.989257196282051 0.0249782890609073
"6497" 17 "standing" "tBodyGyroJerkStdY" -0.993699908589744 0.0116815430813541
"6498" 17 "standing" "tBodyGyroJerkStdZ" -0.992327099487179 0.0145815614325329
"6499" 17 "standing" "tBodyAccMagMean" -0.977635981410256 0.0367585317666919
"6500" 17 "standing" "tBodyAccMagStd" -0.975377309871795 0.0663613910872502
"6501" 17 "standing" "tGravityAccMagMean" -0.977635981410256 0.0367585317666919
"6502" 17 "standing" "tGravityAccMagStd" -0.975377309871795 0.0663613910872502
"6503" 17 "standing" "tBodyAccJerkMagMean" -0.991742753589744 0.0107170918576914
"6504" 17 "standing" "tBodyAccJerkMagStd" -0.990363248205128 0.0175218114960022
"6505" 17 "standing" "tBodyGyroMagMean" -0.978184576538462 0.0280840425340378
"6506" 17 "standing" "tBodyGyroMagStd" -0.977680837435897 0.035857888284395
"6507" 17 "standing" "tBodyGyroJerkMagMean" -0.993672973717949 0.013451723042786
"6508" 17 "standing" "tBodyGyroJerkMagStd" -0.992372117307692 0.0189266277868343
"6509" 17 "standing" "fBodyAccMeanX" -0.990927533846154 0.0187768547630815
"6510" 17 "standing" "fBodyAccMeanY" -0.97417056948718 0.0461352348741418
"6511" 17 "standing" "fBodyAccMeanZ" -0.980231575769231 0.0346655826728146
"6512" 17 "standing" "fBodyAccStdX" -0.991318528333333 0.0222524465849035
"6513" 17 "standing" "fBodyAccStdY" -0.966427323846154 0.0627520475908376
"6514" 17 "standing" "fBodyAccStdZ" -0.966999000897436 0.0591218049924677
"6515" 17 "standing" "fBodyAccJerkMeanX" -0.992129225769231 0.014102865229935
"6516" 17 "standing" "fBodyAccJerkMeanY" -0.986278342435897 0.0165884155147383
"6517" 17 "standing" "fBodyAccJerkMeanZ" -0.989563633076923 0.00730157012075162
"6518" 17 "standing" "fBodyAccJerkStdX" -0.992775377692308 0.0131180650893534
"6519" 17 "standing" "fBodyAccJerkStdY" -0.988200349487179 0.0141573457058408
"6520" 17 "standing" "fBodyAccJerkStdZ" -0.991450377692308 0.00507920012436433
"6521" 17 "standing" "fBodyGyroMeanX" -0.980696264102564 0.0316234554415517
"6522" 17 "standing" "fBodyGyroMeanY" -0.987334041282051 0.0201582300120245
"6523" 17 "standing" "fBodyGyroMeanZ" -0.985954978205128 0.0180332021468201
"6524" 17 "standing" "fBodyGyroStdX" -0.981791318076923 0.0254056621462874
"6525" 17 "standing" "fBodyGyroStdY" -0.983946584871795 0.0226451201187021
"6526" 17 "standing" "fBodyGyroStdZ" -0.986725274871795 0.0145456730146034
"6527" 17 "standing" "fBodyAccMagMean" -0.980967748205128 0.0489582089891032
"6528" 17 "standing" "fBodyAccMagStd" -0.975504840641026 0.0641635930666612
"6529" 17 "standing" "fBodyBodyAccJerkMagMean" -0.990162798846154 0.01602396842418
"6530" 17 "standing" "fBodyBodyAccJerkMagStd" -0.989472086666667 0.0194497928249286
"6531" 17 "standing" "fBodyBodyGyroMagMean" -0.984291131538461 0.0279158308986313
"6532" 17 "standing" "fBodyBodyGyroMagStd" -0.977263418717949 0.0348809630079915
"6533" 17 "standing" "fBodyBodyGyroJerkMagMean" -0.992723939358974 0.0172972668914937
"6534" 17 "standing" "fBodyBodyGyroJerkMagStd" -0.992177303589744 0.0196943914259273
"6535" 17 "walking" "tBodyAccMeanX" 0.272341855245902 0.0398861263174582
"6536" 17 "walking" "tBodyAccMeanY" -0.0184875403339344 0.0124837732866678
"6537" 17 "walking" "tBodyAccMeanZ" -0.109792122032787 0.0267611633134035
"6538" 17 "walking" "tBodyAccStdX" -0.31950017295082 0.0627938926492014
"6539" 17 "walking" "tBodyAccStdY" -0.0175797885542623 0.046904114986566
"6540" 17 "walking" "tBodyAccStdZ" -0.265824489180328 0.0717495535021654
"6541" 17 "walking" "tGravityAccMeanX" 0.92811236852459 0.00956665687027568
"6542" 17 "walking" "tGravityAccMeanY" -0.179927382704918 0.108572047957685
"6543" 17 "walking" "tGravityAccMeanZ" -0.190265949622951 0.0526426902492079
"6544" 17 "walking" "tGravityAccStdX" -0.980983351639344 0.00746341115358525
"6545" 17 "walking" "tGravityAccStdY" -0.968613202622951 0.0173973624077117
"6546" 17 "walking" "tGravityAccStdZ" -0.956903248196721 0.0292820395701325
"6547" 17 "walking" "tBodyAccJerkMeanX" 0.0773188580032787 0.185119716208018
"6548" 17 "walking" "tBodyAccJerkMeanY" 0.0130098548360656 0.17776923274445
"6549" 17 "walking" "tBodyAccJerkMeanZ" 0.0243753334442623 0.15321750781401
"6550" 17 "walking" "tBodyAccJerkStdX" -0.355492635409836 0.0747073072901715
"6551" 17 "walking" "tBodyAccJerkStdY" -0.0935385034 0.0857337766686217
"6552" 17 "walking" "tBodyAccJerkStdZ" -0.534303311639344 0.0477440265983173
"6553" 17 "walking" "tBodyGyroMeanX" -0.00922265519180328 0.0887523680819481
"6554" 17 "walking" "tBodyGyroMeanY" -0.0839773343770492 0.0642007678213722
"6555" 17 "walking" "tBodyGyroMeanZ" 0.0757132656704918 0.0690428599471771
"6556" 17 "walking" "tBodyGyroStdX" -0.47981351295082 0.0933915073384528
"6557" 17 "walking" "tBodyGyroStdY" -0.454932903934426 0.0578763378229459
"6558" 17 "walking" "tBodyGyroStdZ" -0.386044435409836 0.0418164902249826
"6559" 17 "walking" "tBodyGyroJerkMeanX" -0.109959237927869 0.120272547221099
"6560" 17 "walking" "tBodyGyroJerkMeanY" -0.0379251328622951 0.10349223539178
"6561" 17 "walking" "tBodyGyroJerkMeanZ" -0.0513807166754098 0.129656246294559
"6562" 17 "walking" "tBodyGyroJerkStdX" -0.431296148196721 0.0944379047030644
"6563" 17 "walking" "tBodyGyroJerkStdY" -0.560203489016393 0.141336530362618
"6564" 17 "walking" "tBodyGyroJerkStdZ" -0.524422887377049 0.045117655311517
"6565" 17 "walking" "tBodyAccMagMean" -0.151151487704918 0.0423647157604345
"6566" 17 "walking" "tBodyAccMagStd" -0.461837866885246 0.0615783131767385
"6567" 17 "walking" "tGravityAccMagMean" -0.151151487704918 0.0423647157604345
"6568" 17 "walking" "tGravityAccMagStd" -0.461837866885246 0.0615783131767385
"6569" 17 "walking" "tBodyAccJerkMagMean" -0.301093269180328 0.0409203901439397
"6570" 17 "walking" "tBodyAccJerkMagStd" -0.275672786229508 0.0463285353665776
"6571" 17 "walking" "tBodyGyroMagMean" -0.335009836885246 0.0508452974195372
"6572" 17 "walking" "tBodyGyroMagStd" -0.522494763606557 0.0849990851309404
"6573" 17 "walking" "tBodyGyroJerkMagMean" -0.517167440655738 0.0630368249239429
"6574" 17 "walking" "tBodyGyroJerkMagStd" -0.53970849147541 0.0831480037792562
"6575" 17 "walking" "fBodyAccMeanX" -0.360991674918033 0.102950911003156
"6576" 17 "walking" "fBodyAccMeanY" -0.0650267622126229 0.0620058582943173
"6577" 17 "walking" "fBodyAccMeanZ" -0.382832802295082 0.0585870091690307
"6578" 17 "walking" "fBodyAccStdX" -0.304806274098361 0.0536261804705018
"6579" 17 "walking" "fBodyAccStdY" -0.0556137930852459 0.0511525422441405
"6580" 17 "walking" "fBodyAccStdZ" -0.262391594918033 0.0858921887463945
"6581" 17 "walking" "fBodyAccJerkMeanX" -0.423446094590164 0.0784879875439018
"6582" 17 "walking" "fBodyAccJerkMeanY" -0.194232721737705 0.0676439630115106
"6583" 17 "walking" "fBodyAccJerkMeanZ" -0.523427055737705 0.0491265625376488
"6584" 17 "walking" "fBodyAccJerkStdX" -0.343866129016393 0.0749379900697223
"6585" 17 "walking" "fBodyAccJerkStdY" -0.0470379377672131 0.124113137166265
"6586" 17 "walking" "fBodyAccJerkStdZ" -0.543872996229508 0.0554519217888514
"6587" 17 "walking" "fBodyGyroMeanX" -0.40771670852459 0.112642188314218
